age,female,hisp,education,earnings,hours,weeks,union,uncov,region,race,marital,wage,college
24,0,1,14,30000,65,52,0,0,4,1,7,8.875739644970414,Non-college
42,0,0,20,462545,50,52,0,0,4,1,1,177.90192307692308,College
31,0,0,16,70000,42,52,0,0,4,1,1,32.05128205128205,College
35,1,0,16,38000,45,52,0,0,4,1,1,16.23931623931624,College
32,0,0,16,40000,70,52,0,0,4,8,7,10.989010989010989,College
51,0,0,13,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
47,1,0,13,18000,52,52,0,0,4,1,1,6.65680473372781,Non-college
58,0,0,16,57000,45,52,0,0,4,1,1,24.358974358974358,College
39,1,0,12,55000,40,52,0,0,4,1,1,26.442307692307693,Non-college
35,1,1,12,39000,40,52,0,0,4,1,7,18.75,Non-college
32,0,1,11,35000,40,52,0,0,4,1,7,16.826923076923077,Non-college
25,1,1,12,20000,40,52,0,0,4,1,7,9.615384615384615,Non-college
21,0,0,14,35000,50,52,0,0,4,1,7,13.461538461538462,Non-college
35,0,0,18,75000,60,52,0,0,4,1,1,24.03846153846154,College
34,1,0,18,97000,50,52,0,0,4,1,1,37.30769230769231,College
45,0,0,13,75000,45,52,0,0,4,1,1,32.05128205128205,Non-college
36,1,0,13,55000,40,52,0,0,4,1,1,26.442307692307693,Non-college
33,0,0,13,135000,60,52,0,0,4,2,1,43.26923076923077,Non-college
31,1,0,14,60000,40,52,0,0,4,2,1,28.846153846153847,Non-college
25,1,0,20,48000,40,52,0,0,4,1,1,23.076923076923077,College
57,0,0,16,55000,40,52,0,0,4,1,1,26.442307692307693,College
50,1,0,18,52000,50,52,0,0,4,1,1,20,College
33,0,0,12,41000,40,49,0,0,4,1,1,20.918367346938776,Non-college
37,1,1,16,49000,40,52,0,0,4,1,1,23.557692307692307,College
42,0,1,12,26000,40,52,0,0,4,1,7,12.5,Non-college
32,0,0,14,25000,60,52,0,0,4,1,1,8.012820512820513,Non-college
38,0,0,13,45000,40,52,0,0,4,2,1,21.634615384615383,Non-college
38,1,0,12,20000,40,52,0,0,4,1,1,9.615384615384615,Non-college
46,1,1,12,30000,40,52,0,0,4,1,7,14.423076923076923,Non-college
48,0,1,10,22000,40,52,0,0,4,1,1,10.576923076923077,Non-college
59,1,0,12,32000,50,52,0,0,4,1,4,12.307692307692308,Non-college
42,0,1,16,105002,50,52,0,0,4,1,1,40.385384615384616,College
40,0,1,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
57,0,0,18,45000,40,52,0,0,4,1,1,21.634615384615383,College
37,0,0,12,85000,40,52,0,0,4,1,1,40.86538461538461,Non-college
36,1,0,12,55000,40,52,0,0,4,1,1,26.442307692307693,Non-college
56,0,0,18,65000,40,52,0,0,4,1,1,31.25,College
55,1,0,14,34000,40,52,0,0,4,1,1,16.346153846153847,Non-college
54,1,0,18,50000,40,52,1,0,4,1,1,24.03846153846154,College
50,0,1,14,60000,45,52,0,0,4,1,1,25.641025641025642,Non-college
42,0,0,16,49000,40,52,0,0,4,1,7,23.557692307692307,College
35,0,0,12,36000,48,52,0,0,4,1,7,14.423076923076923,Non-college
35,1,0,13,48000,45,52,0,0,4,1,1,20.512820512820515,Non-college
36,0,1,13,57600,48,52,1,0,4,1,1,23.076923076923077,Non-college
29,1,0,13,64000,45,52,0,0,4,1,1,27.35042735042735,Non-college
30,1,0,14,35000,40,52,0,0,4,1,1,16.826923076923077,Non-college
56,0,0,13,68000,40,52,0,0,4,1,1,32.69230769230769,Non-college
54,1,0,14,34000,40,52,0,0,4,1,5,16.346153846153847,Non-college
45,1,0,16,23000,40,52,0,0,4,3,7,11.057692307692308,College
54,0,1,11,54000,40,52,0,0,4,3,1,25.96153846153846,Non-college
50,0,0,9,24000,40,52,0,0,4,1,5,11.538461538461538,Non-college
33,0,0,12,35000,40,52,0,0,4,1,1,16.826923076923077,Non-college
35,1,1,13,35000,45,52,0,0,4,1,1,14.957264957264957,Non-college
23,0,0,13,22000,78,52,0,0,4,1,7,5.424063116370808,Non-college
58,0,0,13,120000,48,52,0,0,4,1,1,48.07692307692308,Non-college
47,1,0,13,19000,40,52,0,0,4,1,5,9.134615384615385,Non-college
20,0,0,14,20000,40,52,0,0,4,1,7,9.615384615384615,Non-college
65,0,0,13,73000,40,52,0,0,4,1,1,35.09615384615385,Non-college
39,0,1,11,44000,40,52,0,0,4,1,1,21.153846153846153,Non-college
35,0,0,14,54000,45,52,0,0,4,1,1,23.076923076923077,Non-college
27,1,1,14,31000,40,52,0,0,4,1,1,14.903846153846153,Non-college
28,1,0,12,13254,40,52,0,0,4,1,6,6.372115384615385,Non-college
45,1,1,11,70000,40,52,0,0,4,3,7,33.65384615384615,Non-college
42,1,0,18,25000,40,52,0,0,4,1,1,12.01923076923077,College
29,0,1,12,45000,40,52,0,0,4,7,1,21.634615384615383,Non-college
49,1,1,12,18000,40,52,0,0,4,1,7,8.653846153846153,Non-college
26,0,0,12,40000,65,52,0,0,4,1,1,11.834319526627219,Non-college
55,1,0,14,23000,36,52,0,0,4,7,5,12.286324786324787,Non-college
35,0,0,14,28000,40,52,0,0,4,1,6,13.461538461538462,Non-college
33,0,0,16,48000,40,52,0,0,4,1,1,23.076923076923077,College
54,0,0,18,135000,52,52,0,0,4,2,1,49.92603550295858,College
37,1,0,14,40000,40,52,0,0,4,1,1,19.23076923076923,Non-college
38,0,1,8,15000,40,52,0,0,4,1,1,7.211538461538462,Non-college
31,0,0,12,33000,40,52,0,0,4,1,7,15.865384615384615,Non-college
54,1,1,13,44000,65,52,0,0,4,1,7,13.017751479289942,Non-college
60,0,0,14,36000,40,52,0,0,4,1,1,17.307692307692307,Non-college
36,1,0,16,45000,40,52,0,0,4,1,1,21.634615384615383,College
26,0,0,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
58,1,1,18,115000,55,52,0,0,4,1,5,40.20979020979021,College
54,1,1,13,40000,44,52,0,0,4,1,6,17.482517482517483,Non-college
29,1,0,13,35000,40,52,0,0,4,1,1,16.826923076923077,Non-college
24,1,0,13,31000,40,52,0,0,4,1,1,14.903846153846153,Non-college
21,1,0,13,18720,40,52,0,0,4,1,7,9,Non-college
38,0,1,16,17000,40,52,0,0,4,1,3,8.173076923076923,College
51,0,1,12,12500,40,52,0,0,4,3,1,6.009615384615385,Non-college
33,0,0,16,95000,45,52,0,0,4,1,1,40.598290598290596,College
49,0,1,18,47000,40,52,0,0,4,1,1,22.596153846153847,College
37,0,0,12,14000,40,52,0,0,4,1,1,6.730769230769231,Non-college
52,1,0,14,65000,40,52,0,0,4,4,1,31.25,Non-college
32,0,1,13,43000,40,52,0,0,4,1,1,20.673076923076923,Non-college
46,0,1,14,29500,40,52,0,0,4,3,1,14.182692307692308,Non-college
44,1,1,12,13500,37,52,0,0,4,3,1,7.016632016632016,Non-college
30,0,0,12,36000,40,52,0,0,4,2,1,17.307692307692307,Non-college
33,1,1,12,24000,40,52,0,0,4,1,1,11.538461538461538,Non-college
52,1,0,14,42000,40,52,0,0,4,1,1,20.192307692307693,Non-college
35,1,1,14,19200,40,52,0,0,4,1,6,9.23076923076923,Non-college
53,0,0,12,65000,50,52,0,0,4,1,1,25,Non-college
44,1,0,12,36000,40,52,0,0,4,1,1,17.307692307692307,Non-college
38,0,0,16,105000,40,52,0,0,4,1,1,50.48076923076923,College
49,1,0,14,78000,40,52,0,0,4,1,1,37.5,Non-college
43,0,0,12,60000,40,52,0,0,4,1,1,28.846153846153847,Non-college
58,0,0,16,85000,40,52,0,0,4,1,1,40.86538461538461,College
39,1,0,16,55000,40,52,0,0,4,4,1,26.442307692307693,College
38,0,0,16,108000,50,52,0,0,4,1,1,41.53846153846154,College
36,1,0,16,72000,50,52,0,0,4,4,1,27.692307692307693,College
26,0,1,14,50000,55,52,0,0,4,1,1,17.482517482517483,Non-college
55,1,0,13,43000,40,52,0,0,4,1,5,20.673076923076923,Non-college
53,0,0,16,53500,40,52,0,0,4,1,1,25.721153846153847,College
36,0,1,16,35000,40,52,0,0,4,1,1,16.826923076923077,College
36,0,0,13,80000,60,52,0,0,4,1,1,25.641025641025642,Non-college
35,0,1,12,29000,40,52,0,0,4,1,6,13.942307692307692,Non-college
28,1,1,12,15000,38,52,0,0,4,1,7,7.5910931174089065,Non-college
27,1,0,12,15000,40,52,0,0,4,1,7,7.211538461538462,Non-college
69,1,1,8,21231,40,52,0,0,4,1,7,10.207211538461538,Non-college
31,1,1,13,37000,40,52,0,0,4,1,7,17.78846153846154,Non-college
30,0,1,12,27000,40,52,0,0,4,1,7,12.98076923076923,Non-college
46,0,1,12,15000,40,52,0,0,4,1,1,7.211538461538462,Non-college
31,0,0,16,51200,43,52,0,0,4,1,7,22.898032200357783,College
45,0,0,13,70000,40,52,0,0,4,1,5,33.65384615384615,Non-college
48,0,1,12,62000,50,52,0,0,4,1,1,23.846153846153847,Non-college
24,0,1,12,28000,50,52,0,0,4,1,7,10.76923076923077,Non-college
53,0,0,18,150000,55,52,0,0,4,1,1,52.44755244755245,College
61,0,0,20,138000,40,52,0,0,4,1,1,66.34615384615384,College
57,1,0,12,40000,42,52,0,0,4,1,5,18.315018315018314,Non-college
51,0,0,13,97000,40,52,0,0,4,1,5,46.63461538461539,Non-college
22,1,1,10,27000,40,52,0,0,4,1,7,12.98076923076923,Non-college
26,0,1,12,28000,40,52,0,0,4,1,7,13.461538461538462,Non-college
39,0,0,16,110000,50,52,0,0,4,1,1,42.30769230769231,College
51,1,0,14,24473,40,52,0,0,4,1,5,11.765865384615385,Non-college
31,0,0,12,23000,40,52,0,0,4,2,7,11.057692307692308,Non-college
29,0,1,11,24000,40,52,0,0,4,1,3,11.538461538461538,Non-college
49,0,0,13,25000,40,52,0,0,4,2,7,12.01923076923077,Non-college
38,1,0,18,85000,50,52,0,0,4,2,1,32.69230769230769,College
42,0,0,16,55000,50,52,0,0,4,2,1,21.153846153846153,College
40,1,1,16,32000,50,49,0,0,4,1,7,13.061224489795919,College
54,0,1,13,40000,40,52,0,0,4,1,7,19.23076923076923,Non-college
67,1,0,16,65000,50,52,0,0,4,1,5,25,College
47,0,0,16,60000,60,52,0,0,4,4,7,19.23076923076923,College
54,1,0,13,45000,39,52,0,0,4,1,5,22.189349112426036,Non-college
57,1,1,12,23000,38,52,0,0,4,1,4,11.639676113360323,Non-college
24,1,0,13,34000,40,52,0,0,4,1,6,16.346153846153847,Non-college
28,0,1,12,24960,40,52,0,0,4,1,5,12,Non-college
43,0,1,12,40000,50,52,0,0,4,1,1,15.384615384615385,Non-college
33,0,1,13,43000,42,52,0,0,4,1,5,19.68864468864469,Non-college
27,0,0,16,50000,50,52,0,0,4,1,7,19.23076923076923,College
59,1,0,20,65000,50,52,0,0,4,1,1,25,College
60,0,0,16,70000,40,52,0,0,4,1,1,33.65384615384615,College
53,0,0,13,65000,50,52,0,0,4,1,1,25,Non-college
41,1,0,13,35000,40,52,0,0,4,1,1,16.826923076923077,Non-college
57,1,1,13,39000,40,52,0,0,4,7,5,18.75,Non-college
52,1,0,14,38000,40,52,0,0,4,1,5,18.26923076923077,Non-college
59,1,1,13,19000,65,52,0,0,4,1,5,5.621301775147929,Non-college
25,1,0,13,47000,40,48,0,0,4,1,7,24.479166666666668,Non-college
27,0,1,13,68000,49,52,0,0,4,1,5,26.687598116169546,Non-college
47,1,0,13,38000,38,52,0,0,4,1,1,19.23076923076923,Non-college
24,0,1,16,34000,40,52,0,0,4,1,1,16.346153846153847,College
26,1,1,14,22000,40,52,0,0,4,1,7,10.576923076923077,Non-college
28,0,1,12,35000,40,52,0,0,4,1,7,16.826923076923077,Non-college
49,0,0,16,72000,45,52,0,0,4,1,1,30.76923076923077,College
47,1,1,16,87000,45,52,0,0,4,1,1,37.17948717948718,College
38,1,1,12,12000,38,52,0,0,4,1,1,6.0728744939271255,Non-college
50,0,1,12,40000,40,52,0,0,4,2,1,19.23076923076923,Non-college
50,1,0,18,55000,40,52,0,0,4,1,1,26.442307692307693,College
52,0,0,18,40000,40,52,0,0,4,1,1,19.23076923076923,College
47,1,1,13,28000,40,52,0,0,4,1,1,13.461538461538462,Non-college
30,0,1,12,50000,45,52,0,0,4,1,7,21.367521367521366,Non-college
25,0,0,16,46000,99,52,0,0,4,1,7,8.935508935508935,College
30,1,1,13,25000,40,52,0,0,4,3,5,12.01923076923077,Non-college
42,0,0,12,37000,40,52,0,0,4,1,1,17.78846153846154,Non-college
60,1,1,12,25000,36,52,0,0,4,1,1,13.354700854700855,Non-college
21,0,1,12,20000,40,52,0,0,4,1,7,9.615384615384615,Non-college
29,0,1,12,21000,40,52,0,0,4,1,1,10.096153846153847,Non-college
29,1,1,12,33000,40,52,0,0,4,1,1,15.865384615384615,Non-college
67,1,1,11,19000,36,52,0,0,4,1,4,10.149572649572649,Non-college
24,0,1,12,55000,40,52,0,0,4,1,1,26.442307692307693,Non-college
49,1,0,13,32500,40,52,0,0,4,1,1,15.625,Non-college
50,0,1,12,35000,40,52,0,0,4,1,1,16.826923076923077,Non-college
25,0,0,13,27500,40,52,0,0,4,1,7,13.221153846153847,Non-college
31,1,0,16,30000,40,52,0,0,4,8,1,14.423076923076923,College
33,0,0,16,40000,40,52,0,0,4,1,1,19.23076923076923,College
31,1,0,11,30000,40,52,0,0,4,8,1,14.423076923076923,Non-college
36,0,0,14,28000,45,50,0,0,4,2,1,12.444444444444445,Non-college
28,1,0,12,42200,80,52,0,0,4,1,7,10.14423076923077,Non-college
62,0,0,16,160000,55,52,0,0,4,7,5,55.94405594405595,College
41,0,0,18,102500,40,52,0,0,4,7,1,49.27884615384615,College
24,1,1,13,28080,42,52,0,0,4,1,7,12.857142857142858,Non-college
22,0,1,14,38000,42,52,0,0,4,1,7,17.399267399267398,Non-college
37,0,1,13,37000,40,52,0,0,4,3,1,17.78846153846154,Non-college
36,0,0,13,15500,45,52,0,0,4,1,5,6.6239316239316235,Non-college
45,0,1,14,45000,45,52,0,0,4,1,1,19.23076923076923,Non-college
20,0,0,12,55000,50,52,0,0,4,1,1,21.153846153846153,Non-college
25,0,0,11,24500,45,52,0,0,4,1,1,10.47008547008547,Non-college
25,0,0,16,95000,40,52,0,0,4,1,1,45.67307692307692,College
31,0,0,14,50000,48,52,0,0,4,1,1,20.03205128205128,Non-college
30,0,0,14,130000,50,52,0,0,4,1,1,50,Non-college
51,0,0,12,100000,40,52,1,0,4,1,1,48.07692307692308,Non-college
51,1,0,12,23000,40,52,1,0,4,1,1,11.057692307692308,Non-college
60,0,0,16,80000,40,52,0,0,4,1,1,38.46153846153846,College
48,1,0,13,49000,40,52,0,0,4,1,5,23.557692307692307,Non-college
55,0,0,13,40000,40,52,0,0,4,1,1,19.23076923076923,Non-college
24,0,0,9,52000,55,52,0,0,4,1,1,18.181818181818183,Non-college
52,1,0,16,45000,45,52,0,0,4,1,1,19.23076923076923,College
54,0,0,13,28800,40,52,0,0,4,1,1,13.846153846153847,Non-college
53,0,0,16,60000,40,52,0,0,4,1,1,28.846153846153847,College
53,0,0,18,57000,52,52,0,0,4,1,1,21.079881656804734,College
28,0,0,13,30000,50,52,0,0,4,1,1,11.538461538461538,Non-college
31,0,0,13,85000,40,52,0,0,4,1,1,40.86538461538461,Non-college
43,0,0,12,42000,40,52,0,0,4,1,1,20.192307692307693,Non-college
47,1,0,12,36000,48,52,0,0,4,1,1,14.423076923076923,Non-college
33,0,0,12,40000,50,52,0,0,4,1,1,15.384615384615385,Non-college
31,0,0,16,37000,45,52,0,0,4,1,1,15.811965811965813,College
49,0,0,13,70000,40,52,0,0,4,1,1,33.65384615384615,Non-college
46,1,0,13,36000,40,52,0,0,4,1,1,17.307692307692307,Non-college
25,0,0,16,15000,45,52,0,0,4,1,1,6.410256410256411,College
44,1,0,20,70000,45,52,0,0,4,1,1,29.914529914529915,College
30,0,0,12,60000,60,52,0,0,4,1,1,19.23076923076923,Non-college
46,0,0,14,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
45,1,0,16,22300,60,52,0,0,4,1,7,7.147435897435898,College
51,0,0,13,31000,40,52,0,0,4,1,1,14.903846153846153,Non-college
51,1,0,13,38500,40,52,0,0,4,1,1,18.509615384615383,Non-college
70,0,0,14,18000,60,52,0,0,4,1,1,5.769230769230769,Non-college
25,0,0,14,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
48,0,0,13,16000,40,52,0,0,4,1,5,7.6923076923076925,Non-college
49,0,0,16,130000,40,52,0,0,4,1,1,62.5,College
50,1,1,12,38000,40,52,0,0,4,1,1,18.26923076923077,Non-college
22,0,0,11,87000,42,51,0,0,4,1,7,40.61624649859944,Non-college
31,0,0,18,63000,42,52,0,0,4,1,1,28.846153846153847,College
32,0,0,14,60000,40,52,0,0,4,1,1,28.846153846153847,Non-college
47,1,0,20,40000,40,52,0,0,4,1,5,19.23076923076923,College
60,1,0,16,45000,42,52,0,0,4,1,1,20.604395604395606,College
31,0,0,13,25000,40,52,0,0,4,1,1,12.01923076923077,Non-college
35,0,0,13,37000,40,52,0,0,4,1,1,17.78846153846154,Non-college
58,1,0,12,24000,40,52,0,0,4,1,5,11.538461538461538,Non-college
43,1,0,13,38000,55,52,0,0,4,1,5,13.286713286713287,Non-college
56,0,0,13,60000,40,52,0,0,4,1,1,28.846153846153847,Non-college
55,1,0,16,50000,36,52,0,0,4,1,1,26.70940170940171,College
41,0,0,13,36000,55,52,0,0,4,1,1,12.587412587412587,Non-college
34,0,0,18,35000,40,52,0,0,4,1,1,16.826923076923077,College
58,0,0,16,53000,40,52,0,0,4,1,1,25.48076923076923,College
59,1,0,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
28,0,0,16,45002,40,52,0,0,4,1,1,21.635576923076922,College
33,0,0,13,53400,40,52,0,0,4,1,1,25.673076923076923,Non-college
68,0,0,14,67500,40,52,0,0,4,1,1,32.45192307692308,Non-college
53,0,0,16,110000,40,52,0,0,4,1,1,52.88461538461539,College
45,0,0,16,389599,40,52,0,0,4,1,1,187.30721153846153,College
25,1,0,13,36000,40,52,0,0,4,1,7,17.307692307692307,Non-college
30,0,0,12,54000,40,52,0,0,4,1,5,25.96153846153846,Non-college
45,0,0,14,98000,60,52,0,0,4,1,1,31.41025641025641,Non-college
27,1,0,16,47000,60,52,0,0,4,1,7,15.064102564102564,College
31,0,0,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
22,1,1,11,20000,40,52,0,0,4,1,7,9.615384615384615,Non-college
37,0,0,16,99000,40,52,0,0,4,1,1,47.59615384615385,College
50,0,0,12,72034,40,52,0,0,4,1,1,34.63173076923077,Non-college
30,0,0,14,35000,45,52,0,0,4,1,1,14.957264957264957,Non-college
27,1,0,14,32000,40,52,0,0,4,1,1,15.384615384615385,Non-college
23,1,0,11,12000,40,52,0,0,4,1,7,5.769230769230769,Non-college
60,0,0,14,47000,40,52,0,0,4,1,1,22.596153846153847,Non-college
50,1,0,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
41,1,0,13,54000,44,52,0,0,4,1,5,23.6013986013986,Non-college
56,1,0,13,83000,40,52,0,0,4,4,1,39.90384615384615,Non-college
60,0,0,16,13002,36,52,0,0,4,4,1,6.94551282051282,College
38,0,0,20,150000,60,52,0,0,4,1,1,48.07692307692308,College
46,0,1,12,60000,40,52,0,0,4,1,1,28.846153846153847,Non-college
61,0,0,14,62402,40,52,0,0,4,1,1,30.00096153846154,Non-college
43,0,0,12,70000,55,52,0,0,4,1,1,24.475524475524477,Non-college
61,0,0,13,40000,40,52,1,0,4,1,1,19.23076923076923,Non-college
29,0,0,14,70000,40,52,0,0,4,1,1,33.65384615384615,Non-college
42,0,0,18,100000,45,52,0,0,4,1,1,42.73504273504273,College
57,0,0,16,85000,40,52,0,0,4,1,1,40.86538461538461,College
44,0,0,12,53000,50,52,0,0,4,1,5,20.384615384615383,Non-college
37,0,0,18,74500,40,52,0,0,4,1,1,35.81730769230769,College
45,0,0,18,190000,50,52,0,0,4,1,1,73.07692307692308,College
37,0,1,12,35000,40,52,0,0,4,1,1,16.826923076923077,Non-college
40,1,0,16,63000,40,52,0,0,4,1,2,30.28846153846154,College
40,0,0,16,70000,40,52,0,0,4,1,1,33.65384615384615,College
27,0,0,12,67912,50,52,0,0,4,1,1,26.12,Non-college
47,0,0,13,109226,40,52,0,0,4,1,1,52.5125,Non-college
50,1,0,13,13125,45,52,0,0,4,1,1,5.608974358974359,Non-college
55,0,0,18,65000,50,52,0,0,4,1,1,25,College
48,0,0,16,32000,50,50,0,0,4,1,1,12.8,College
53,1,0,12,70000,40,52,0,0,4,1,7,33.65384615384615,Non-college
61,0,0,16,94000,60,52,0,0,4,1,1,30.128205128205128,College
60,1,0,13,50000,50,52,0,0,4,1,1,19.23076923076923,Non-college
54,1,0,12,33000,40,52,0,0,4,1,1,15.865384615384615,Non-college
52,0,0,14,36000,40,52,0,0,4,1,1,17.307692307692307,Non-college
35,1,1,14,65000,40,52,0,0,4,1,1,31.25,Non-college
52,0,1,12,53000,40,52,0,0,4,1,1,25.48076923076923,Non-college
50,1,0,16,26900,40,52,0,0,4,1,1,12.932692307692308,College
49,0,0,13,75288,40,52,0,0,4,1,1,36.19615384615385,Non-college
44,0,0,18,462545,50,52,0,0,4,1,1,177.90192307692308,College
33,1,0,14,54000,40,52,0,0,4,1,1,25.96153846153846,Non-college
34,0,0,12,55000,65,52,0,0,4,1,1,16.272189349112427,Non-college
39,0,0,14,28000,45,52,0,0,4,1,1,11.965811965811966,Non-college
60,1,0,14,24000,39,52,0,0,4,4,4,11.834319526627219,Non-college
41,0,0,18,120000,40,52,0,0,4,1,1,57.69230769230769,College
42,0,0,13,70000,40,52,0,0,4,1,1,33.65384615384615,Non-college
28,0,0,12,88602,75,52,0,0,4,4,1,22.71846153846154,Non-college
37,0,0,14,50000,40,52,0,0,4,1,1,24.03846153846154,Non-college
52,1,0,12,64000,40,52,0,0,4,1,1,30.76923076923077,Non-college
32,1,0,16,38400,40,52,0,0,4,1,1,18.46153846153846,College
31,0,0,14,67000,40,52,0,0,4,1,1,32.21153846153846,Non-college
31,0,0,18,120000,50,52,0,0,4,1,1,46.15384615384615,College
30,0,0,14,32623,40,52,0,0,4,1,1,15.684134615384615,Non-college
30,0,0,13,47000,47,52,0,0,4,1,1,19.23076923076923,Non-college
28,0,0,13,65000,40,52,0,0,4,1,1,31.25,Non-college
34,0,0,16,60540,40,52,0,0,4,1,1,29.10576923076923,College
54,0,0,14,42000,40,52,0,0,4,1,1,20.192307692307693,Non-college
52,1,0,13,64000,50,52,0,0,4,1,7,24.615384615384617,Non-college
40,1,0,16,69000,50,52,0,0,4,1,5,26.53846153846154,College
31,0,0,16,61000,40,52,0,0,4,1,1,29.326923076923077,College
48,0,0,16,90000,40,52,0,0,4,1,1,43.26923076923077,College
46,1,0,16,14000,40,52,0,0,4,1,1,6.730769230769231,College
24,0,0,13,36000,40,52,0,0,4,1,1,17.307692307692307,Non-college
24,1,0,13,22000,40,52,0,0,4,1,5,10.576923076923077,Non-college
62,0,0,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
46,0,1,12,90000,50,52,0,0,4,1,1,34.61538461538461,Non-college
35,1,0,14,90000,50,52,0,0,4,1,1,34.61538461538461,Non-college
22,0,1,13,22800,40,52,0,0,4,1,7,10.961538461538462,Non-college
39,0,0,18,135000,60,52,0,0,4,1,1,43.26923076923077,College
20,0,1,11,16000,40,52,0,0,4,1,7,7.6923076923076925,Non-college
31,0,0,12,37000,40,52,0,0,4,1,1,17.78846153846154,Non-college
39,0,0,12,65000,40,52,0,0,4,1,1,31.25,Non-college
42,1,0,12,20000,40,52,0,0,4,1,1,9.615384615384615,Non-college
53,1,0,12,31039,56,52,1,0,4,1,5,10.658997252747254,Non-college
63,1,0,16,45601,36,52,0,0,4,1,5,24.35950854700855,College
54,0,0,14,47500,40,52,0,0,4,1,1,22.83653846153846,Non-college
41,1,0,14,44500,40,52,0,0,4,1,1,21.39423076923077,Non-college
54,0,0,13,28000,42,52,0,0,4,2,6,12.820512820512821,Non-college
43,1,0,13,20000,40,52,0,0,4,1,5,9.615384615384615,Non-college
41,0,0,14,68000,40,52,0,0,4,1,5,32.69230769230769,Non-college
27,1,0,16,34000,40,52,0,0,4,1,7,16.346153846153847,College
44,0,0,16,85000,42,52,0,0,4,1,1,38.91941391941392,College
50,1,0,11,27169,40,52,0,0,4,1,1,13.06201923076923,Non-college
51,0,0,16,91473,60,52,0,0,4,1,1,29.318269230769232,College
19,0,0,11,11197,40,52,0,0,4,1,7,5.383173076923077,Non-college
60,1,0,13,55000,40,52,0,0,4,1,1,26.442307692307693,Non-college
22,0,0,13,55000,48,52,0,0,4,1,1,22.03525641025641,Non-college
22,1,0,13,20000,36,52,0,0,4,1,1,10.683760683760683,Non-college
61,0,0,13,42694,40,52,0,0,4,1,1,20.525961538461537,Non-college
53,1,0,13,27470,40,52,0,0,4,1,1,13.20673076923077,Non-college
51,1,0,12,65000,40,52,0,0,4,1,1,31.25,Non-college
53,0,0,12,80000,40,52,0,0,4,1,1,38.46153846153846,Non-college
52,0,0,11,39000,40,50,0,0,4,1,3,19.5,Non-college
28,0,0,12,28000,40,52,0,0,4,1,1,13.461538461538462,Non-college
40,0,1,12,42000,50,52,0,0,4,1,5,16.153846153846153,Non-college
37,1,1,8,18000,45,52,0,0,4,1,6,7.6923076923076925,Non-college
62,1,0,13,37000,70,52,0,0,4,1,1,10.164835164835164,Non-college
73,0,0,10,37000,70,52,0,0,4,1,1,10.164835164835164,Non-college
20,1,0,13,16000,40,52,0,0,4,1,7,7.6923076923076925,Non-college
47,1,1,16,47800,40,52,0,0,4,1,1,22.98076923076923,College
48,0,0,13,95000,55,52,0,0,4,1,1,33.21678321678322,Non-college
48,0,0,13,75000,50,52,0,0,4,1,1,28.846153846153847,Non-college
45,0,0,13,80000,50,52,0,0,4,1,1,30.76923076923077,Non-college
45,0,0,12,52000,40,52,0,0,4,1,1,25,Non-college
44,1,0,12,30000,40,52,0,0,4,1,1,14.423076923076923,Non-college
26,0,0,12,40000,70,50,0,0,4,1,1,11.428571428571429,Non-college
52,0,0,16,31000,40,52,0,0,4,1,1,14.903846153846153,College
53,1,0,13,35000,40,52,0,0,4,1,7,16.826923076923077,Non-college
35,0,0,16,47000,40,52,0,0,4,1,5,22.596153846153847,College
52,0,0,14,69000,40,52,0,0,4,1,1,33.17307692307692,Non-college
59,0,0,12,47000,40,52,0,0,4,1,7,22.596153846153847,Non-college
23,0,0,14,25000,40,52,0,0,4,1,1,12.01923076923077,Non-college
22,0,1,9,38000,50,52,0,0,4,1,1,14.615384615384615,Non-college
32,0,1,8,33800,40,52,0,0,4,1,1,16.25,Non-college
45,1,0,12,21000,40,52,0,0,4,1,5,10.096153846153847,Non-college
54,0,0,12,45000,40,48,0,0,4,1,5,23.4375,Non-college
50,1,0,10,20000,40,52,0,0,4,1,1,9.615384615384615,Non-college
51,0,0,10,50000,48,52,0,0,4,1,1,20.03205128205128,Non-college
